SEQID	qualifiers_product_list	number_product
PAY08219.barcode36	NI-siderophore	1
PAY08219.barcode36	NRP-metallophore	1
PAY08219.barcode36	NRPS	3
PAY08219.barcode36	NRPS-like	1
PAY08219.barcode36	RRE-containing	1
PAY08219.barcode36	RiPP-like	3
PAY08219.barcode36	T1PKS	1
PAY08219.barcode36	ectoine	1
PAY08219.barcode36	hserlactone	1
PAY08219.barcode36	ranthipeptide	1
PAY08219.barcode36	redox-cofactor	1
PAY08219.barcode36	terpene-precursor	2
PAY08219.barcode37	NAGGN	1
PAY08219.barcode37	NI-siderophore	1
PAY08219.barcode37	NRP-metallophore	2
PAY08219.barcode37	NRPS	3
PAY08219.barcode37	NRPS-like	1
PAY08219.barcode37	RiPP-like	3
PAY08219.barcode37	arylpolyene	1
PAY08219.barcode37	betalactone	1
PAY08219.barcode37	hydrogen-cyanide	2
PAY08219.barcode37	ranthipeptide	1
PAY08219.barcode37	redox-cofactor	1
PAY08219.barcode37	terpene-precursor	1
PAY08219.barcode38	NAGGN	1
PAY08219.barcode38	NRP-metallophore	1
PAY08219.barcode38	NRPS	2
PAY08219.barcode38	NRPS-like	1
PAY08219.barcode38	RiPP-like	3
PAY08219.barcode38	arylpolyene	1
PAY08219.barcode38	betalactone	1
PAY08219.barcode38	hydrogen-cyanide	1
PAY08219.barcode38	redox-cofactor	1
PAY08219.barcode38	terpene	1
PAY08219.barcode38	terpene-precursor	1
PAY08219.barcode39	NRP-metallophore	1
PAY08219.barcode39	NRPS	1
PAY08219.barcode39	azole-containing-RiPP	1
PAY08219.barcode39	terpene-precursor	1
PAY08219.barcode40	HR-T2PKS	1
PAY08219.barcode40	NI-siderophore	1
PAY08219.barcode40	NRP-metallophore	1
PAY08219.barcode40	NRPS	1
PAY08219.barcode40	arylpolyene	1
PAY08219.barcode40	azole-containing-RiPP	1
PAY08219.barcode40	terpene-precursor	1
PAY08219.barcode41	NI-siderophore	1
PAY08219.barcode41	NRPS	1
PAY08219.barcode41	T3PKS	1
PAY08219.barcode41	cyclic-lactone-autoinducer	1
PAY08219.barcode41	opine-like-metallophore	1
PAY08219.barcode41	terpene-precursor	1
PAY08219.barcode42	NAPAA	1
PAY08219.barcode42	NI-siderophore	1
PAY08219.barcode42	NRPS-like	1
PAY08219.barcode42	T3PKS	1
PAY08219.barcode42	betalactone	1
PAY08219.barcode42	terpene-precursor	1
PBI66098.barcode01	CDPS	1
PBI66098.barcode01	NAPAA	1
PBI66098.barcode01	NI-siderophore	3
PBI66098.barcode01	NRPS	19
PBI66098.barcode01	NRPS-like	6
PBI66098.barcode01	RiPP-like	1
PBI66098.barcode01	T1PKS	6
PBI66098.barcode01	T2PKS	1
PBI66098.barcode01	T3PKS	1
PBI66098.barcode01	azole-containing-RiPP	1
PBI66098.barcode01	butyrolactone	2
PBI66098.barcode01	ectoine	3
PBI66098.barcode01	hglE-KS	1
PBI66098.barcode01	hydrogen-cyanide	1
PBI66098.barcode01	lanthipeptide-class-i	2
PBI66098.barcode01	melanin	2
PBI66098.barcode01	terpene	8
PBI66098.barcode01	terpene-precursor	2
PBI66098.barcode02	NAPAA	1
PBI66098.barcode02	NI-siderophore	2
PBI66098.barcode02	NRPS	5
PBI66098.barcode02	NRPS-like	3
PBI66098.barcode02	PKS-like	1
PBI66098.barcode02	T2PKS	1
PBI66098.barcode02	butyrolactone	4
PBI66098.barcode02	hydrogen-cyanide	1
PBI66098.barcode02	lanthipeptide-class-iii	1
PBI66098.barcode02	melanin	1
PBI66098.barcode02	terpene	4
PBI66098.barcode02	terpene-precursor	1
PBI66098.barcode02	triceptide	1
PBI66098.barcode03	HR-T2PKS	1
PBI66098.barcode03	NAPAA	1
PBI66098.barcode03	NI-siderophore	2
PBI66098.barcode03	NRP-metallophore	1
PBI66098.barcode03	NRPS	10
PBI66098.barcode03	NRPS-like	2
PBI66098.barcode03	PKS-like	2
PBI66098.barcode03	RiPP-like	2
PBI66098.barcode03	T1PKS	3
PBI66098.barcode03	T2PKS	2
PBI66098.barcode03	T3PKS	2
PBI66098.barcode03	azole-containing-RiPP	1
PBI66098.barcode03	butyrolactone	1
PBI66098.barcode03	guanidinotides	1
PBI66098.barcode03	hglE-KS	1
PBI66098.barcode03	hydrogen-cyanide	1
PBI66098.barcode03	lanthipeptide-class-i	1
PBI66098.barcode03	lanthipeptide-class-iv	2
PBI66098.barcode03	lanthipeptide-class-v	1
PBI66098.barcode03	melanin	1
PBI66098.barcode03	redox-cofactor	1
PBI66098.barcode03	terpene	7
PBI66098.barcode03	terpene-precursor	3
PBI66098.barcode03	triceptide	1
PBI66098.barcode04	NAPAA	2
PBI66098.barcode04	NI-siderophore	3
PBI66098.barcode04	NRPS	6
PBI66098.barcode04	NRPS-like	3
PBI66098.barcode04	PKS-like	1
PBI66098.barcode04	RRE-containing	1
PBI66098.barcode04	RiPP-like	6
PBI66098.barcode04	T1PKS	2
PBI66098.barcode04	T2PKS	2
PBI66098.barcode04	T3PKS	1
PBI66098.barcode04	aminopolycarboxylic-acid	1
PBI66098.barcode04	azole-containing-RiPP	1
PBI66098.barcode04	azoxy-crosslink	1
PBI66098.barcode04	betalactone	1
PBI66098.barcode04	butyrolactone	3
PBI66098.barcode04	ectoine	1
PBI66098.barcode04	hglE-KS	1
PBI66098.barcode04	hydrogen-cyanide	2
PBI66098.barcode04	isocyanide-nrp	1
PBI66098.barcode04	lanthipeptide-class-i	1
PBI66098.barcode04	lanthipeptide-class-iii	1
PBI66098.barcode04	lassopeptide	4
PBI66098.barcode04	melanin	1
PBI66098.barcode04	other	1
PBI66098.barcode04	phosphonate	1
PBI66098.barcode04	terpene	6
PBI66098.barcode04	terpene-precursor	2
PBI66098.barcode04	triceptide	1
PBI66098.barcode05	NI-siderophore	4
PBI66098.barcode05	NRPS	8
PBI66098.barcode05	NRPS-like	5
PBI66098.barcode05	PKS-like	2
PBI66098.barcode05	RRE-containing	2
PBI66098.barcode05	RiPP-like	1
PBI66098.barcode05	T1PKS	2
PBI66098.barcode05	T2PKS	2
PBI66098.barcode05	T3PKS	1
PBI66098.barcode05	butyrolactone	2
PBI66098.barcode05	lanthipeptide-class-i	1
PBI66098.barcode05	lanthipeptide-class-iii	1
PBI66098.barcode05	lanthipeptide-class-iv	1
PBI66098.barcode05	other	1
PBI66098.barcode05	terpene	4
PBI66098.barcode05	terpene-precursor	1
PBI66098.barcode05	thioamitides	2
PBI66098.barcode06	CDPS	1
PBI66098.barcode06	HR-T2PKS	1
PBI66098.barcode06	NAPAA	1
PBI66098.barcode06	NI-siderophore	3
PBI66098.barcode06	NRPS	6
PBI66098.barcode06	NRPS-like	4
PBI66098.barcode06	RiPP-like	2
PBI66098.barcode06	T1PKS	8
PBI66098.barcode06	T2PKS	1
PBI66098.barcode06	T3PKS	1
PBI66098.barcode06	arylpolyene	1
PBI66098.barcode06	azole-containing-RiPP	2
PBI66098.barcode06	butyrolactone	3
PBI66098.barcode06	ectoine	2
PBI66098.barcode06	hglE-KS	1
PBI66098.barcode06	hydrogen-cyanide	1
PBI66098.barcode06	lanthipeptide-class-iii	2
PBI66098.barcode06	lassopeptide	1
PBI66098.barcode06	melanin	1
PBI66098.barcode06	phosphonate	1
PBI66098.barcode06	terpene	7
PBI66098.barcode06	terpene-precursor	3
PBI66098.barcode06	thioamitides	2
PBI66098.barcode07	HR-T2PKS	1
PBI66098.barcode07	NAPAA	1
PBI66098.barcode07	NI-siderophore	2
PBI66098.barcode07	NRP-metallophore	1
PBI66098.barcode07	NRPS	10
PBI66098.barcode07	NRPS-like	2
PBI66098.barcode07	PKS-like	2
PBI66098.barcode07	RiPP-like	2
PBI66098.barcode07	T1PKS	3
PBI66098.barcode07	T2PKS	2
PBI66098.barcode07	T3PKS	2
PBI66098.barcode07	azole-containing-RiPP	1
PBI66098.barcode07	butyrolactone	1
PBI66098.barcode07	guanidinotides	1
PBI66098.barcode07	hglE-KS	1
PBI66098.barcode07	hydrogen-cyanide	1
PBI66098.barcode07	lanthipeptide-class-i	1
PBI66098.barcode07	lanthipeptide-class-iv	2
PBI66098.barcode07	lanthipeptide-class-v	1
PBI66098.barcode07	melanin	1
PBI66098.barcode07	redox-cofactor	1
PBI66098.barcode07	terpene	7
PBI66098.barcode07	terpene-precursor	3
PBI66098.barcode07	triceptide	1
PBI66098.barcode08	CDPS	1
PBI66098.barcode08	NAPAA	1
PBI66098.barcode08	NI-siderophore	3
PBI66098.barcode08	NRPS	13
PBI66098.barcode08	NRPS-like	6
PBI66098.barcode08	PKS-like	2
PBI66098.barcode08	RiPP-like	2
PBI66098.barcode08	T1PKS	4
PBI66098.barcode08	T2PKS	1
PBI66098.barcode08	T3PKS	1
PBI66098.barcode08	azoxy-crosslink	1
PBI66098.barcode08	butyrolactone	2
PBI66098.barcode08	cyanobactin	1
PBI66098.barcode08	hglE-KS	1
PBI66098.barcode08	hydrogen-cyanide	1
PBI66098.barcode08	lanthipeptide-class-i	1
PBI66098.barcode08	lanthipeptide-class-iii	1
PBI66098.barcode08	lanthipeptide-class-v	1
PBI66098.barcode08	melanin	2
PBI66098.barcode08	methanobactin	1
PBI66098.barcode08	other	1
PBI66098.barcode08	terpene	7
PBI66098.barcode08	terpene-precursor	2
PBI66098.barcode08	thioamitides	1
PBI66098.barcode10	HR-T2PKS	1
PBI66098.barcode10	NAPAA	1
PBI66098.barcode10	NI-siderophore	2
PBI66098.barcode10	NRP-metallophore	2
PBI66098.barcode10	NRPS	19
PBI66098.barcode10	NRPS-like	4
PBI66098.barcode10	PKS-like	2
PBI66098.barcode10	RRE-containing	1
PBI66098.barcode10	RiPP-like	1
PBI66098.barcode10	T1PKS	5
PBI66098.barcode10	T2PKS	2
PBI66098.barcode10	T3PKS	2
PBI66098.barcode10	azole-containing-RiPP	1
PBI66098.barcode10	butyrolactone	1
PBI66098.barcode10	hglE-KS	1
PBI66098.barcode10	hydrogen-cyanide	1
PBI66098.barcode10	lanthipeptide-class-i	1
PBI66098.barcode10	lanthipeptide-class-iv	2
PBI66098.barcode10	lanthipeptide-class-v	1
PBI66098.barcode10	melanin	1
PBI66098.barcode10	terpene	7
PBI66098.barcode10	terpene-precursor	3
PBI66098.barcode10	triceptide	1
PBI66098.barcode11	CDPS	1
PBI66098.barcode11	NAPAA	1
PBI66098.barcode11	NI-siderophore	1
PBI66098.barcode11	NRPS	9
PBI66098.barcode11	NRPS-like	5
PBI66098.barcode11	RRE-containing	1
PBI66098.barcode11	T1PKS	3
PBI66098.barcode11	T2PKS	1
PBI66098.barcode11	T3PKS	1
PBI66098.barcode11	azole-containing-RiPP	1
PBI66098.barcode11	butyrolactone	2
PBI66098.barcode11	ectoine	2
PBI66098.barcode11	terpene	5
PBI66098.barcode11	terpene-precursor	2
PBI66098.barcode12	NAPAA	1
PBI66098.barcode12	NI-siderophore	3
PBI66098.barcode12	NRP-metallophore	1
PBI66098.barcode12	NRPS	6
PBI66098.barcode12	NRPS-like	2
PBI66098.barcode12	RiPP-like	4
PBI66098.barcode12	T1PKS	6
PBI66098.barcode12	T2PKS	2
PBI66098.barcode12	T3PKS	3
PBI66098.barcode12	betalactone	2
PBI66098.barcode12	butyrolactone	4
PBI66098.barcode12	ectoine	2
PBI66098.barcode12	hydrogen-cyanide	1
PBI66098.barcode12	melanin	2
PBI66098.barcode12	other	1
PBI66098.barcode12	terpene	3
PBI66098.barcode12	terpene-precursor	3
PBI66098.barcode13	NAPAA	1
PBI66098.barcode13	NI-siderophore	1
PBI66098.barcode13	RiPP-like	2
PBI66098.barcode13	T3PKS	2
PBI66098.barcode13	betalactone	1
PBI66098.barcode13	terpene	1
PBI66098.barcode13	terpene-precursor	1
PBI66098.barcode14	CDPS	1
PBI66098.barcode14	NRPS	5
PBI66098.barcode14	NRPS-like	3
PBI66098.barcode14	PKS-like	2
PBI66098.barcode14	RRE-containing	1
PBI66098.barcode14	RiPP-like	3
PBI66098.barcode14	T2PKS	1
PBI66098.barcode14	T3PKS	1
PBI66098.barcode14	lanthipeptide-class-iv	1
PBI66098.barcode14	terpene	4
PBI66098.barcode15	HR-T2PKS	1
PBI66098.barcode15	NAPAA	1
PBI66098.barcode15	NI-siderophore	2
PBI66098.barcode15	NRP-metallophore	1
PBI66098.barcode15	NRPS	10
PBI66098.barcode15	NRPS-like	2
PBI66098.barcode15	PKS-like	2
PBI66098.barcode15	RiPP-like	2
PBI66098.barcode15	T1PKS	3
PBI66098.barcode15	T2PKS	2
PBI66098.barcode15	T3PKS	2
PBI66098.barcode15	azole-containing-RiPP	1
PBI66098.barcode15	butyrolactone	1
PBI66098.barcode15	hglE-KS	1
PBI66098.barcode15	hydrogen-cyanide	1
PBI66098.barcode15	lanthipeptide-class-i	1
PBI66098.barcode15	lanthipeptide-class-iv	2
PBI66098.barcode15	lanthipeptide-class-v	1
PBI66098.barcode15	melanin	1
PBI66098.barcode15	redox-cofactor	1
PBI66098.barcode15	terpene	7
PBI66098.barcode15	terpene-precursor	3
PBI66098.barcode15	triceptide	1
PBI66098.barcode16	NI-siderophore	1
PBI66098.barcode16	NRPS	7
PBI66098.barcode16	NRPS-like	2
PBI66098.barcode16	PKS-like	1
PBI66098.barcode16	RRE-containing	1
PBI66098.barcode16	T3PKS	1
PBI66098.barcode16	cyclic-lactone-autoinducer	3
PBI66098.barcode16	lanthipeptide-class-i	1
PBI66098.barcode16	lassopeptide	1
PBI66098.barcode16	phosphonate	1
PBI66098.barcode16	proteusin	1
PBI66098.barcode16	terpene-precursor	2
PBI66098.barcode16	transAT-PKS	4
PBI66098.barcode17	NI-siderophore	1
PBI66098.barcode17	NRPS	2
PBI66098.barcode17	T3PKS	1
PBI66098.barcode17	azole-containing-RiPP	1
PBI66098.barcode17	betalactone	1
PBI66098.barcode17	lassopeptide	1
PBI66098.barcode17	terpene	2
PBI66098.barcode17	terpene-precursor	1
PBI66098.barcode18	NRPS	3
PBI66098.barcode18	transAT-PKS-like	1
PBI66098.barcode20	NI-siderophore	1
PBI66098.barcode20	NRPS	7
PBI66098.barcode20	NRPS-like	2
PBI66098.barcode20	PKS-like	1
PBI66098.barcode20	RRE-containing	1
PBI66098.barcode20	T3PKS	1
PBI66098.barcode20	cyclic-lactone-autoinducer	3
PBI66098.barcode20	lanthipeptide-class-i	1
PBI66098.barcode20	lassopeptide	1
PBI66098.barcode20	phosphonate	1
PBI66098.barcode20	proteusin	1
PBI66098.barcode20	terpene-precursor	2
PBI66098.barcode20	transAT-PKS	4
PBI66098.barcode21	NAPAA	1
PBI66098.barcode21	NI-siderophore	1
PBI66098.barcode21	RiPP-like	2
PBI66098.barcode21	T3PKS	2
PBI66098.barcode21	betalactone	1
PBI66098.barcode21	terpene	1
PBI66098.barcode21	terpene-precursor	1
PBI66098.barcode22	NAPAA	1
PBI66098.barcode22	NI-siderophore	1
PBI66098.barcode22	RiPP-like	2
PBI66098.barcode22	T3PKS	2
PBI66098.barcode22	betalactone	1
PBI66098.barcode22	terpene	1
PBI66098.barcode22	terpene-precursor	1
PBI66098.barcode23	NI-siderophore	1
PBI66098.barcode23	NRPS	6
PBI66098.barcode23	NRPS-like	1
PBI66098.barcode23	PKS-like	1
PBI66098.barcode23	T1PKS	1
PBI66098.barcode23	T3PKS	1
PBI66098.barcode23	cyclic-lactone-autoinducer	3
PBI66098.barcode23	lanthipeptide-class-ii	1
PBI66098.barcode23	lassopeptide	1
PBI66098.barcode23	proteusin	1
PBI66098.barcode23	ranthipeptide	1
PBI66098.barcode23	terpene-precursor	2
PBI66098.barcode23	transAT-PKS	3
PBI66098.barcode24	NI-siderophore	1
PBI66098.barcode24	NRP-metallophore	1
PBI66098.barcode24	NRPS	4
PBI66098.barcode24	RRE-containing	1
PBI66098.barcode24	RiPP-like	3
PBI66098.barcode24	azole-containing-RiPP	1
PBI66098.barcode24	betalactone	1
PBI66098.barcode24	lanthipeptide-class-ii	1
PBI66098.barcode24	lassopeptide	1
PBI66098.barcode24	terpene	1
PBI66098.barcode24	terpene-precursor	1
PBI66098.barcode25	NRP-metallophore	1
PBI66098.barcode25	NRPS	1
PBI66098.barcode25	arylpolyene	1
PBI66098.barcode25	azole-containing-RiPP	1
PBI66098.barcode25	terpene	1
PBI66098.barcode25	terpene-precursor	1
PBI66098.barcode26	NI-siderophore	1
PBI66098.barcode26	NRP-metallophore	1
PBI66098.barcode26	NRPS	3
PBI66098.barcode26	RiPP-like	3
PBI66098.barcode26	azole-containing-RiPP	1
PBI66098.barcode26	betalactone	1
PBI66098.barcode26	lanthipeptide-class-i	1
PBI66098.barcode26	lassopeptide	1
PBI66098.barcode26	terpene	1
PBI66098.barcode26	terpene-precursor	1
PBI66098.barcode27	NI-siderophore	1
PBI66098.barcode27	NRP-metallophore	2
PBI66098.barcode27	NRPS	8
PBI66098.barcode27	PUFA	1
PBI66098.barcode27	T1PKS	3
PBI66098.barcode27	arylpolyene	1
PBI66098.barcode27	azole-containing-RiPP	1
PBI66098.barcode27	betalactone	1
PBI66098.barcode27	hglE-KS	1
PBI66098.barcode27	other	1
PBI66098.barcode27	prodigiosin	1
PBI66098.barcode27	terpene	1
PBI66098.barcode27	terpene-precursor	1
PBI66098.barcode28	NI-siderophore	1
PBI66098.barcode28	NRP-metallophore	2
PBI66098.barcode28	NRPS	8
PBI66098.barcode28	PUFA	1
PBI66098.barcode28	T1PKS	3
PBI66098.barcode28	arylpolyene	1
PBI66098.barcode28	azole-containing-RiPP	1
PBI66098.barcode28	betalactone	1
PBI66098.barcode28	hglE-KS	1
PBI66098.barcode28	other	1
PBI66098.barcode28	prodigiosin	1
PBI66098.barcode28	terpene	1
PBI66098.barcode28	terpene-precursor	1
PBI66098.barcode29	NI-siderophore	1
PBI66098.barcode29	NRPS	2
PBI66098.barcode29	T3PKS	1
PBI66098.barcode29	azole-containing-RiPP	1
PBI66098.barcode29	betalactone	1
PBI66098.barcode29	cyclic-lactone-autoinducer	1
PBI66098.barcode29	lassopeptide	1
PBI66098.barcode29	terpene	2
PBI66098.barcode29	terpene-precursor	1
PBI66098.barcode30	NAGGN	1
PBI66098.barcode30	NI-siderophore	1
PBI66098.barcode30	NRP-metallophore	1
PBI66098.barcode30	NRPS	2
PBI66098.barcode30	NRPS-like	1
PBI66098.barcode30	RiPP-like	6
PBI66098.barcode30	arylpolyene	1
PBI66098.barcode30	betalactone	1
PBI66098.barcode30	butyrolactone	1
PBI66098.barcode30	hydrogen-cyanide	3
PBI66098.barcode30	isocyanide	1
PBI66098.barcode30	redox-cofactor	1
PBI66098.barcode30	terpene-precursor	1
PBI66098.barcode31	NAGGN	1
PBI66098.barcode31	NRP-metallophore	1
PBI66098.barcode31	NRPS	2
PBI66098.barcode31	RiPP-like	2
PBI66098.barcode31	arylpolyene	1
PBI66098.barcode31	betalactone	1
PBI66098.barcode31	hserlactone	1
PBI66098.barcode31	ranthipeptide	1
PBI66098.barcode31	redox-cofactor	2
PBI66098.barcode31	terpene-precursor	2
PBI66098.barcode32	NI-siderophore	1
PBI66098.barcode32	NRPS	2
PBI66098.barcode32	T3PKS	1
PBI66098.barcode32	azole-containing-RiPP	1
PBI66098.barcode32	betalactone	1
PBI66098.barcode32	cyclic-lactone-autoinducer	1
PBI66098.barcode32	lanthipeptide-class-ii	1
PBI66098.barcode32	lassopeptide	1
PBI66098.barcode32	terpene	2
PBI66098.barcode32	terpene-precursor	1
PBI66098.barcode33	NI-siderophore	1
PBI66098.barcode33	NRPS	2
PBI66098.barcode33	T3PKS	1
PBI66098.barcode33	azole-containing-RiPP	1
PBI66098.barcode33	betalactone	1
PBI66098.barcode33	cyclic-lactone-autoinducer	1
PBI66098.barcode33	lassopeptide	1
PBI66098.barcode33	terpene	2
PBI66098.barcode33	terpene-precursor	1
PBI66098.barcode34	NI-siderophore	1
PBI66098.barcode34	NRPS	2
PBI66098.barcode34	T3PKS	1
PBI66098.barcode34	azole-containing-RiPP	1
PBI66098.barcode34	betalactone	1
PBI66098.barcode34	cyclic-lactone-autoinducer	1
PBI66098.barcode34	lassopeptide	1
PBI66098.barcode34	terpene	2
PBI66098.barcode34	terpene-precursor	1
PBI66098.barcode35	NI-siderophore	1
PBI66098.barcode35	NRPS	2
PBI66098.barcode35	T3PKS	1
PBI66098.barcode35	azole-containing-RiPP	1
PBI66098.barcode35	betalactone	1
PBI66098.barcode35	terpene	2
PBI66098.barcode35	terpene-precursor	1
PBI66098.barcode36	HR-T2PKS	1
PBI66098.barcode36	NI-siderophore	1
PBI66098.barcode36	NRP-metallophore	1
PBI66098.barcode36	NRPS	2
PBI66098.barcode36	NRPS-like	1
PBI66098.barcode36	RiPP-like	4
PBI66098.barcode36	azole-containing-RiPP	1
PBI66098.barcode36	betalactone	1
PBI66098.barcode36	lanthipeptide-class-ii	1
PBI66098.barcode36	lassopeptide	1
PBI66098.barcode36	ranthipeptide	1
PBI66098.barcode36	sactipeptide	1
PBI66098.barcode36	terpene	1
PBI66098.barcode36	terpene-precursor	1
PBI66098.barcode37	NI-siderophore	1
PBI66098.barcode37	NRPS	14
PBI66098.barcode37	NRPS-like	4
PBI66098.barcode37	PKS-like	1
PBI66098.barcode37	RRE-containing	1
PBI66098.barcode37	T3PKS	1
PBI66098.barcode37	cyclic-lactone-autoinducer	1
PBI66098.barcode37	lanthipeptide-class-i	1
PBI66098.barcode37	proteusin	1
PBI66098.barcode37	terpene-precursor	2
PBI66098.barcode37	transAT-PKS	1
PBI66098.barcode37	transAT-PKS-like	5
PBI66098.barcode38	T3PKS	1
PBI66098.barcode38	cyclic-lactone-autoinducer	2
PBI66098.barcode38	terpene	2
PBI66098.barcode38	terpene-precursor	1
PBI66098.barcode39	NI-siderophore	1
PBI66098.barcode39	NRPS	7
PBI66098.barcode39	NRPS-like	1
PBI66098.barcode39	betalactone	1
PBI66098.barcode39	cyclic-lactone-autoinducer	3
PBI66098.barcode39	lanthipeptide-class-i	2
PBI66098.barcode39	lassopeptide	1
PBI66098.barcode39	phosphonate	1
PBI66098.barcode39	proteusin	1
PBI66098.barcode39	terpene	1
PBI66098.barcode39	terpene-precursor	2
PBI66098.barcode39	transAT-PKS	1
PBI66098.barcode40	NI-siderophore	1
PBI66098.barcode40	NRP-metallophore	1
PBI66098.barcode40	NRPS	4
PBI66098.barcode40	RiPP-like	3
PBI66098.barcode40	T1PKS	1
PBI66098.barcode40	azole-containing-RiPP	1
PBI66098.barcode40	betalactone	1
PBI66098.barcode40	lanthipeptide-class-i	1
PBI66098.barcode40	lanthipeptide-class-ii	1
PBI66098.barcode40	lassopeptide	1
PBI66098.barcode40	terpene	1
PBI66098.barcode40	terpene-precursor	1
PBI66098.barcode41	NI-siderophore	1
PBI66098.barcode41	NRP-metallophore	2
PBI66098.barcode41	NRPS	8
PBI66098.barcode41	PUFA	1
PBI66098.barcode41	T1PKS	3
PBI66098.barcode41	arylpolyene	1
PBI66098.barcode41	azole-containing-RiPP	1
PBI66098.barcode41	betalactone	1
PBI66098.barcode41	hglE-KS	1
PBI66098.barcode41	other	1
PBI66098.barcode41	prodigiosin	1
PBI66098.barcode41	terpene	1
PBI66098.barcode41	terpene-precursor	1
PBI66098.barcode42	NI-siderophore	1
PBI66098.barcode42	NRPS	7
PBI66098.barcode42	NRPS-like	2
PBI66098.barcode42	PKS-like	1
PBI66098.barcode42	RRE-containing	1
PBI66098.barcode42	T3PKS	1
PBI66098.barcode42	cyclic-lactone-autoinducer	3
PBI66098.barcode42	lanthipeptide-class-i	1
PBI66098.barcode42	lassopeptide	1
PBI66098.barcode42	phosphonate	1
PBI66098.barcode42	proteusin	1
PBI66098.barcode42	terpene-precursor	2
PBI66098.barcode42	transAT-PKS	4
PBI66098.barcode43	NAPAA	1
PBI66098.barcode43	NI-siderophore	1
PBI66098.barcode43	RRE-containing	1
PBI66098.barcode43	betalactone	1
PBI66098.barcode43	ectoine	1
PBI66098.barcode43	terpene	1
PBI66098.barcode43	terpene-precursor	1
PBI66098.barcode44	NRPS	5
PBI66098.barcode44	NRPS-like	1
PBI66098.barcode44	RRE-containing	1
PBI66098.barcode44	betalactone	1
PBI66098.barcode44	cyclic-lactone-autoinducer	2
PBI66098.barcode44	lanthipeptide-class-i	1
PBI66098.barcode44	lassopeptide	1
PBI66098.barcode44	proteusin	1
PBI66098.barcode44	terpene-precursor	1
PBI66098.barcode45	NRP-metallophore	1
PBI66098.barcode45	NRPS	2
PBI66098.barcode45	arylpolyene	1
PBI66098.barcode45	azole-containing-RiPP	1
PBI66098.barcode45	hserlactone	1
PBI66098.barcode45	redox-cofactor	1
PBI66098.barcode45	terpene	1
PBI66098.barcode45	terpene-precursor	1
PBI66098.barcode46	NI-siderophore	1
PBI66098.barcode46	RiPP-like	1
PBI66098.barcode46	T3PKS	1
PBI66098.barcode46	cyclic-lactone-autoinducer	1
PBI66098.barcode46	terpene	1
PBI66098.barcode46	terpene-precursor	1
PBI66098.barcode47	NI-siderophore	1
PBI66098.barcode47	NRPS	2
PBI66098.barcode47	T3PKS	1
PBI66098.barcode47	azole-containing-RiPP	1
PBI66098.barcode47	betalactone	1
PBI66098.barcode47	cyclic-lactone-autoinducer	1
PBI66098.barcode47	lassopeptide	1
PBI66098.barcode47	terpene	2
PBI66098.barcode47	terpene-precursor	1
PBI66098.barcode48	NI-siderophore	1
PBI66098.barcode48	NRPS	6
PBI66098.barcode48	NRPS-like	2
PBI66098.barcode48	PKS-like	1
PBI66098.barcode48	RRE-containing	1
PBI66098.barcode48	T3PKS	1
PBI66098.barcode48	cyclic-lactone-autoinducer	2
PBI66098.barcode48	lanthipeptide-class-i	1
PBI66098.barcode48	lassopeptide	1
PBI66098.barcode48	phosphonate	1
PBI66098.barcode48	proteusin	1
PBI66098.barcode48	ranthipeptide	1
PBI66098.barcode48	terpene-precursor	2
PBI66098.barcode48	transAT-PKS	3
PBI66098.barcode50	NI-siderophore	1
PBI66098.barcode50	RRE-containing	1
PBI66098.barcode50	RiPP-like	2
PBI66098.barcode50	T3PKS	1
PBI66098.barcode50	lassopeptide	1
PBI66098.barcode50	phosphonate	1
PBI66098.barcode50	terpene	3
PBI66098.barcode50	terpene-precursor	1
PBI66098.barcode51	NAGGN	1
PBI66098.barcode51	NRP-metallophore	1
PBI66098.barcode51	NRPS	2
PBI66098.barcode51	NRPS-like	2
PBI66098.barcode51	RiPP-like	3
PBI66098.barcode51	arylpolyene	1
PBI66098.barcode51	betalactone	1
